Influencer,videoName,text_text,cluster_label,umap_1,umap_2
3ctim,3ctim-20250703182100-1560286388607182,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom of the screen translating the spoken content. (2) Decorative/Hook Text: '3c有意思Tim哥' and '@3ctim' social media handles in the top left. (3) Hook Text: 'COSTCO WHOLESALE 也可以買到 Costco 產品!?' with an excited tone. (4) Decorative Text: 'Uber Eats', '2025下半年', '會員 非會員' appear to emphasize key points.",5,6.9880867,1.3306882
3ctim,3ctim-20250704053223-1580999579898492,"(1) Decorative Text: '3c有意思tim哥' and '@3ctim' appear at the top left as branding. (2) Functional Text: White and yellow subtitles at the bottom center translate the spoken dialogue. (3) Hook Text: '各位有沒有看到我的新眼鏡' (Have you seen my new glasses?) appears in large yellow text. (4) Feature Highlights: '即時翻譯' (Real-time translation), '5000萬像素' (50 million pixels), and 'Meta的智慧眼鏡' (Meta smart glasses) appear as topical labels.",4,6.916134,1.7441933
3ctim,3ctim-20250705170115-888620987328866,"(1) '3c有意思tim哥' and social media handles (Facebook/Instagram) are visible in the top left corner throughout. (2) '三星 Galaxy Unpacked' and event date 'July 9, 2025' serve as functional event information. (3) Decorative hashtags like '#帥' (cool) and '#方便' (convenient) emphasize product benefits. (4) Lists of rumored features: '升級一：厚度更纖薄' (Upgrade 1: Thinner), '升級二：2億畫素相機' (Upgrade 2: 200MP Camera), and '升級三：Gemini Live' (Upgrade 3: Gemini Live). (5) '你最期待哪些新功能？' (Which new features do you look forward to most?) serves as a call-to-action.",2,7.1066446,3.1463566
3ctim,3ctim-20250705185106-1826553664695824,(1) Functional Text: Subtitles in Traditional Chinese translating the host's spoken commentary on product leaks. (2) Decorative/Hook Text: 'Nothing要出頭戴式耳機啦！' (Nothing is releasing over-ear headphones!) appearing in a bold font to create excitement. (3) Decorative Text: '實體照！' (Physical photo!) and '感覺可以期待一下？！' (Feeling like we can look forward to it?!) used to hook viewers' attention.,4,7.666375,1.3083501
3ctim,3ctim-20250705212114-1614050819629913,"(1) Functional subtitles provide a verbatim transcription of the spoken Mandarin narration. (2) Decorative/Hook Text: 'Switch 2 體驗會 Taipei' (Event title), '7月10號' (Release date), '必買遊戲之一!' (One of the must-buy games!), '有十款!!' (There are ten!!), '送限量毛巾!' (Free limited towel!). (3) Pricing details: '15580元' and '14380元' appear on screen when discussing the different console bundles.",4,8.327364,1.5304673
3ctim,3ctim-20250707074558-845160881912422,"(1) Functional Text: '3c有意思tim哥' and social media icons in the top left corner. (2) Hook Text: 'motorola razr 60 ULTRA' in large, bold letters across the center. (3) Decorative Text: 'PANTONE 山路棕原木色' and '質感滿分' with a playful, variety-show style tone. (4) Functional Text: '80萬次耐折測試' and 'IP48 防塵防潑水設計' appearing with high emphasis. (5) Hook Text: '4吋外螢幕' and '5000萬畫素三鏡頭' highlighting technical specifications.",2,7.129496,2.8772542
3ctim,3ctim-20250707123114-1160356916024399,(1) '川普出手機!?' (Trump releases a phone!?) - Hook text in yellow. (2) '定價只要 $14000' (Price only $14000) - Functional text indicating price. (3) 'Trump Mobile T1SM' - Functional product name. (4) '愛國替代選擇' (Patriotic alternative choice) - Hook text. (5) Functional traditional Chinese subtitles throughout providing a verbatim transcription of the dialogue.,4,7.411692,2.2785087
3ctim,3ctim-20250708161218-1154308373377411,"(1) 'Tesla Robotaxi officially on the road!' - Hook text, excited tone. (2) 'Robotaxi' and 'Model Y autonomous turn' - Functional labels for video evidence. (3) 'Lidar' and 'High-precision map' - Functional text explaining competitive technologies. (4) 'Pure vision solution' - Functional text highlighting Tesla's specific technology. (5) 'Austin, Texas' - Descriptive text for the operating location. (6) 'Try it in Austin' - Call to action text.",2,10.073981,0.29602644
3ctim,3ctim-20250710010743-1661758661928596,"(1) Functional Text: 'Apple wants to spend 415.5 billion to acquire strongest AI Perplexity' appears as a bold headline at the start. (2) Decorative/Effect Text: Social media handle stickers '3c有意思tim哥' and '@3ctim' are fixed at the top left. (3) Functional Text: Sequential points '1. Google search cooperation', '2. AI talent', and '3. Growth potential' appear to structure the argument. (4) Effect Text: Large numeric overlays like '140 billion USD' and '3 billion USD' emphasize financial scale.",4,6.8154817,1.9955385
3ctim,3ctim-20250710214604-922917733599455,"(1) Functional Text: Traditional Chinese subtitles appear at the bottom, translating the spoken Mandarin. (2) Decorative/Hook Text: At the top right, a blue/purple gradient box reads '液態玻璃 全系列亮相' (Liquid Glass Full Series Debut). Social media handles '3c有意思tim哥' and '@3ctim' are visible in the top left. (3) Occasional emojis like a thinking face and a sunglasses face appear on screen to emphasize points. A 'Roots' brand name is visible on the speaker's shirt.",4,6.840871,1.5555665
3ctim,3ctim-20250712110723-904648092265194,"(1) Functional Text: '3c有意思tim哥' (3C Interesting Tim Brother) and social media handles in the top left corner. (2) Hook Text: '夏天手機超燙怎麼辦?' (What to do when the phone is super hot in summer?) in a yellow box with a fire emoji. (3) Functional Text: 'Apple警告! 超過35度 iPhone可能永久損壞!!' (Apple Warning! Above 35 degrees iPhone may be permanently damaged!!) appearing with an alarmist tone. (4) Decorative Text: List of steps like '關閉不必要的APP' (Close unnecessary apps), '停止充電' (Stop charging), and '拿掉手機殼' (Take off phone case). (5) Warning Text: '用冰水沖?? 錯' (Rinse with ice water?? Wrong) and '冷氣出風口 放在那邊? 也錯' (Put by the AC vent? Also wrong) with large red 'X' graphics.",2,7.315525,2.6769056
3ctim,3ctim-20250712165345-1321430193179778,"(1) ""這一次的 Galaxy Z Flip 7 全顏色"" - Hook text introducing the topic of the new phone colors. (2) ""墨夜黑"", ""海影藍"", ""輕緋紅"" - Functional text labeling the specific color names in Mandarin. (3) ""商城限定色"" - Decorative highlight text indicating store-exclusive colors. (4) ""我最喜歡的 ❤️"" - Emotional caption expressing the creator's personal preference for a specific case design. (5) On-screen speech bubbles transcribe the dialogue between the user and the AI assistant regarding outfit choices and scheduling. (6) ""螢幕升級了 6.9吋"" and ""窄邊框"" - Functional text emphasizing key hardware upgrades.",2,7.5494967,3.0919693
3ctim,3ctim-20250712171201-901872452559484,"(1) Functional text: Traditional Chinese subtitles translate the spoken dialogue throughout the video. (2) Decorative/Hook text: Large colorful titles like ""Fold7真的"" (Fold7 really), ""Samsung Galaxy Fold7"", and ""升級到8吋"" (Upgraded to 8 inches) appear to highlight key features. (3) Descriptive labels: Specific color names like ""翠霧銀"", ""墨夜黑"", and ""海影藍"" appear as labels when the corresponding device is shown.",4,7.006277,2.1369646
3ctim,3ctim-20250713172219-834625489629909,"(1) Functional Text: Traditional Chinese subtitles translate the spoken commentary, such as '大家好' (Hello everyone) and '我們來帶大家看一下' (Let's take a look). (2) Hook Text: 'Galaxy Fold 演進史 還有 Flip 演進史' (Galaxy Fold and Flip Evolution History) appears as a variety-show style overlay. (3) Decorative/Informational Text: Labels on the display wall like 'The first Galaxy Fold', '2019', '2020', and 'Galaxy Z Flip7' are visible. (4) Hook Text: '螢幕變大史' (Screen enlargement history) highlights the core feature being discussed.",4,7.1026716,2.2226892
3ctim,3ctim-20250718170858-1234257538686620,"(1) Functional Text: Traditional Chinese subtitles translate the spoken commentary about the Galaxy Watch features. (2) Decorative/Hook Text: '3c有意思tim哥' logo appears in the top left corner. (3) Descriptive titles: 'Galaxy Watch8 Classic', 'Galaxy Watch8', 'Galaxy Watch Ultra', '遠端控制控制拍照' (Remote control photography), '練跑教練' (Running coach), and '血管負荷' (Blood vessel load) appear to highlight specific features.",4,6.8885374,1.7723902
3ctim,3ctim-20250719081209-955041224050420,"(1) Functional Text: White and yellow subtitles at the bottom center translating the creator's Mandarin speech. (2) Decorative/Hook Text: Large bold characters appearing throughout, such as '摺疊機 有多薄?' (How thin is the foldable phone?), '比1支鉛筆還薄!' (Thinner than a pencil!), '比一杯咖啡還更輕' (Lighter than a cup of coffee), 'Galaxy Z Fold7', and '大容量1TB' (Large capacity 1TB). (3) Effect Text: '實測中' (Testing) appears in the top right corner during AI demos.",4,7.1485877,2.2136388
3ctim,3ctim-20250722092344-971625968867868,(1) '我昨天跟客戶開會的時候' (Hook/Functional: Narrative start). (2) '拿到一個好東西' (Hook: Excitement). (3) 'ADAM elements iKlips S USB-C 超微型指紋加密 SSD' (Decorative: Product name). (4) '全球最小的 USB-C SSD' (Decorative: Key feature). (5) '大概跟 Airwaves 口香糖一樣小' (Decorative: Size comparison). (6) '檔案太大' (Functional: Problem statement). (7) '無敵快 / 傳完了！' (Decorative: Speed emphasis). (8) '450MB/s / 400MB/s' (Functional: Specs). (9) '指紋辨識加密 / 隱私保障' (Decorative: Feature highlight). (10) '3年保固 / 趕快去買吧！' (Decorative/CTA: Closing and warranty).,1,11.785912,0.34620982
3ctim,3ctim-20250722111643-1758789861948341,"(1) Functional Text: '不然收不到訊息' (Otherwise can't receive messages), '有用智慧手錶連動LINE的粉絲注意了' (Attention fans using smartwatches linked to LINE). (2) Informative Text: '7月22日將終止支援' (Support will end on July 22nd), '1.4.2以下舊版本LINE應用程式' (Old version 1.4.2 or below). (3) Hook/Decorative Text: '無法連動' (Cannot link), '快點啊!' (Hurry up!) with an urgent tone.",0,7.4939556,2.5002534
3ctim,3ctim-20250722161208-944602358137645,(1) '我來和碩 COMPUTEX' (I'm at Pegatron COMPUTEX) - Functional/Hook. (2) '第一個就是他們的 Simba' (The first one is their Simba) - Functional. (3) 'LiDAR 在這裡' (LiDAR is here) - Functional. (4) '這是黃仁勳的簽名' (This is Jensen Huang's signature) - Hook/Informative. (5) '我可以聲控喔' (I can voice control) - Decorative/Playful. (6) '是工作人員幫我的啦' (It's the staff helping me) - Humorous/Correction.,1,11.776208,-0.0028931524
3ctim,3ctim-20250724103050-1309722877657935,"(1) '你每天都在用 ChatGPT 嗎?' - Hook text in white and yellow. (2) '3c有意思tim哥' and '@3ctim' - Social media handles. (3) '#1 個人隱私資料', '#2 各平台的帳密', '#3 各金融帳號', '#4 公司機密內部文件', '#5 醫療相關個資' - Numbered list items with a warning tone. (4) '特別小心' - Closing hook text emphasizing caution.",1,10.6729,0.11478319
3ctim,3ctim-20250724150653-1596444091500144,"(1) Top-left functional text: 'f 3c有意思tim哥', '3ctim'. (2) Promotional banner: 'miko 米可手機館'. (3) Large hook text: '這次三星折疊機 擠爆牙膏！' (This time Samsung foldable phone squeezed the toothpaste!). (4) Decorative text: '優惠超多 超便宜' (Huge discounts, very cheap). (5) Product pricing text: 'SAMSUNG Galaxy Z Fold7 16G/1T', '建議售價 $75900', '米可價 $67400'. (6) Benefit list: '預購享！容量升級', '價值4000元', 'Google AI Pro 6個月', '總共省 $15500!'.",2,7.3281956,3.0157268
3ctim,3ctim-20250725235531-1240580774234403,"(1) '最堅固手機' (The sturdiest phone) and 'Nokia 3310' appear to set the topic. (2) Full-sentence subtitles translate the narrator's speech about a British skydiver dropping an iPhone from 10,000 feet. (3) '價值10英鎊' and '大約台幣390元' appear as decorative text to highlight the low cost of the phone case. (4) '這比Nokia還神！' (This is more magical than Nokia!) acts as a hook. (5) '究竟是iPhone耐摔呢' and '還是這個新台幣390元手機殼的保護力實在太強' pose a question to the audience.",1,8.093883,2.1352851
3ctim,3ctim-20250727170808-1280519970636060,"(1) '今年蘋果 BTS 專案' (Apple BTS project this year) - Hook. (2) '送 AirPods 4' (Free AirPods 4) - Hook. (3) 'eiP Pencil 2' - Functional. (4) '非常簡單直覺' (Very simple and intuitive) - Decorative. (5) '哈利波特分類帽底座' (Harry Potter Sorting Hat Base) - Functional. (6) '可拆卸式鍵盤 2 代' (Detachable Keyboard Gen 2) - Functional. (7) '價差 1 萬元' (Price difference of 10,000) - Hook/Effect. (8) 'TIMBTS' - Promo code.",1,11.583553,0.26546
3ctim,3ctim-20250727233113-1262825889061311,"(1) Functional text in the top left corner displays social media handles '3c有意思tim哥' and '3ctim'. (2) Functional text '大家都知道' (Everyone knows) appears as he speaks. (3) Decorative text 'Apple 生態系' (Apple Ecosystem) appears with an Apple logo. (4) Hook text '好像只有蘋果 才會做到 我要的功能' (It seems only Apple can do the functions I want) appears in a large font. (5) Product title '史上最纖薄 Garmin 智慧手錶 Garmin Venu X1' (Thinnest Garmin smartwatch in history...) appears. (6) Functional text lists features: '又輕又薄' (Light and thin), '7.9mm 薄' (7.9mm thin), '40克' (40g), '2吋 AMOLED' (2-inch AMOLED), '4萬個球場資料庫' (40,000 golf course database), '電池續航力' (Battery life). (7) Brand text 'GarminPay 行動支付' (Garmin Pay mobile payment) appears during the kiosk scene. (8) Final hook '推薦大家去櫃上體驗' (Recommend everyone to experience it at the counter) appears at the end.",2,7.0114183,2.901071
