Influencer,videoName,main_purpose,cluster_label,umap_1,umap_2
3ctim,3ctim-20250315191132-897513146480580,"The video aims to introduce and promote the Xiaomi SU7 Ultra electric vehicle by highlighting its extreme performance metrics (acceleration, top speed, braking) and advanced technological features (carbon fiber build, motor system). It uses the influencer's enthusiastic persona and a direct comparison to his own luxury vehicle (BMW) to establish credibility and excitement.",6,7.0697,6.79778
3ctim,3ctim-20250318171137-1214053570908000,"The video aims to entertain and inform viewers about the unique and advanced retail technology found at Tokyo's Haneda Airport. By demonstrating a seamless purchase of high-quality apparel from a vending machine, the creator highlights Japanese convenience culture and provides a travel tip for tech and lifestyle enthusiasts.",2,9.790153,4.1562805
3ctim,3ctim-20250319040657-1631285521342545,"To provide a performance comparison between the iPhone 16e and iPhone 16, specifically focusing on the new C1 chip's 5G capabilities and concluding that while network performance is similar, the 16e offers a significant advantage in battery life.",6,7.5844855,7.8399544
3ctim,3ctim-20250323193226-3852503438389108,The video aims to provide a first-hand look at the new light blue color of the MacBook Air. It focuses on how the metallic finish reacts to light and compares it visually with the existing starlight/gold model to help potential buyers choose a color.,6,7.0990777,7.9073024
3ctim,3ctim-20250325164114-2055949308307092,"To showcase and review the premium shower amenities at the Cathay Pacific lounge in the UK, providing viewers with an inside look at the luxury facilities and available products to help them decide if it's worth using.",5,10.971898,3.3429065
3ctim,3ctim-20250327192147-2480578109050739,To introduce viewers to a humanoid robot named 'Musashi' developed by the University of Tokyo that can drive manual cars. The video aims to share interesting tech news while clarifying that it is currently limited by speed and turning capabilities.,6,8.185622,7.1077447
3ctim,3ctim-20250328132142-755172230718455,"The video aims to share a pivotal moment in the creator's career journey. By recounting a blunt comment from a client about his age and role, the creator explains the motivation behind his transition from traditional event planning to becoming a content creator/YouTuber.",7,10.85965,6.906044
3ctim,3ctim-20250401064758-1264157409251678,"The video aims to inform the audience about the Australian government's new legislation banning social media use for teenagers under 16. It highlights the potential legal consequences for tech companies and the timeline for implementation, while ultimately inviting viewers to participate in a discussion regarding the law's necessity and impact on mental health.",7,9.262437,7.2986884
3ctim,3ctim-20250401231102-1647341902949078,"The video aims to inform the audience about the new 'Search' feature in ChatGPT by OpenAI. It uses a comparative approach, highlighting how ChatGPT's conversational search might challenge Google's dominance by offering a more direct, conversational experience without ads, ultimately inviting user engagement by asking if they would like to try it.",6,8.885497,7.328789
3ctim,3ctim-20250403223247-768562132594678,To debunk 'conspiracy theories' regarding why ChatGPT refuses to provide information on certain high-profile individuals by explaining the legal context of the 'Right to be Forgotten' and GDPR regulations in Europe.,4,8.718993,7.539187
3ctim,3ctim-20250406145108-916583577789218,"To provide an enthusiastic and detailed overview of the (supposed) Nintendo Switch 2, focusing on its physical upgrades, enhanced screen resolution, and the variety of new accessories available for the ecosystem.",6,7.8797474,7.289278
3ctim,3ctim-20250406230119-1392376415511564,"This video serves as a promotional endorsement for the opening of a new 'miko' mobile phone retail branch in Taoyuan. By featuring a well-known tech influencer (3C Tim哥), the content builds trust while explicitly listing specific high-value smartphone discounts and free opening gifts to drive physical foot traffic to the store.",6,8.259478,8.271698
3ctim,3ctim-20250408104140-1416916646882440,"The video serves as a first-person perspective demonstration of a new video game or hardware feature, specifically highlighting a wheelchair basketball game on what is claimed to be 'Nintendo Switch 2'. The focus is on showing the correlation between the player's physical movements with the controllers and the actions on the screen to generate excitement and proof of functionality.",7,7.753184,6.642858
3ctim,3ctim-20250408165134-944121274625360,"To provide a first-person vlog experience of visiting the Meta Store in Burlingame, specifically focusing on the new Meta x Ray-Ban collaboration and Meta Quest products while sharing personal impressions of the retail space.",5,8.255651,4.6807213
3ctim,3ctim-20250413102133-2100774964055637,"The video aims to share personal entrepreneurial hardships and the high costs of entering new business fields, serving as both advice for aspiring business owners and engaging storytelling for his audience.",7,10.9167185,6.85497
3ctim,3ctim-20250414051331-1300440308596852,"The video serves as a brief product showcase and aesthetic review of the iPhone 16e. It aims to generate engagement by presenting the two main color options (Black and White) in a clean, minimalist setting and inviting the audience to comment on their preference. The narrative is driven by visual comparison supported by enthusiastic tech commentary.",6,7.0179076,7.8018794
3ctim,3ctim-20250415171116-1228627415563086,"The video aims to introduce and generate excitement for the 'ANGEL SUIT F1', a sophisticated robotic exoskeleton developed in South Korea. It highlights the technology's ability to help paralyzed individuals stand, walk, and climb stairs autonomously, positioning it as a significant medical and technological breakthrough.",6,7.725199,6.7570925
3ctim,3ctim-20250416141117-2420063261760627,"The video serves as a promotional review to highlight the innovative 'intelligent' features of the new Mercedes-Benz car lineup. It focuses on user convenience (automatic windows for drive-thrus), safety/ease of use (assisted parking), and advanced situational awareness (transparent chassis). The creator aims to position these vehicles as the pinnacle of automotive technology for a tech-savvy audience.",6,7.408739,6.9341702
3ctim,3ctim-20250416155544-27151682807765613,The video is a tech-focused commentary piece designed to inform the audience about a viral AI image trend (Ghibli style) and address rumors concerning copyright warnings from Studio Ghibli. It uses a rumor-and-fact-check structure to maintain engagement and provide clarity on a trending topic.,7,9.194099,7.343112
